DateTime,AddedIPs,RemovedIPs
1612999324,6,0
1612999924,0,5
1613000523,3,5
1613001723,3,1
1613002324,3,2
1613003524,20,9
1613004123,2,0
1613004723,1,2
1613005324,2,0
1613005924,1,8
1613007124,1,7
1613007724,2,0
1613008924,3,13
1613009524,3,0
1613010724,4,8
1613011323,7,1
1613011924,2,0
1613013124,9,8
1613013724,6,1
1613014924,0,5
1613015523,7,0
1613016124,3,2
1613016724,1,0
1613017323,0,8
1613018523,11,17
1613019724,2,0
1613020324,3,13
1613022123,10,12
1613023324,4,5
1613023924,2,0
1613024523,0,6
1613025723,7,0
1613026924,1,9
1613027523,3,16
1613028724,4,7
1613029324,1,0
1613030524,3,3
1613031123,1,0
1613032923,0,15
1613034123,2,6
1613035323,1,0
1613035924,1,2
1613037123,2,2
1613038924,0,6
1613040124,1,0
1613040723,3,7
1613041324,1,4
1613042524,4,3
1613043724,1,2
1613044324,1,4
1613046123,3,1
1613047324,4,11
1613047924,1,0
1613048524,2,0
1613049123,0,1
1613050324,1,0
1613050923,2,8
1613051523,4,10
1613052723,5,5
1613053323,1,0
1613053924,0,1
1613055724,1,1
1613056323,2,0
1613056923,6,0
1613057524,3,4
1613058123,0,6
1613059323,1,0
1613059924,4,0
1613061124,1,2
1613061724,2,8
1613062924,1,0
1613063523,1,3
1613064123,1,0
1613064724,4,2
1613065324,1,0
1613065923,4,4
1613066523,3,3
1613067123,5,0
1613068924,23,5
1613069523,5,0
1613070123,1,1
1613070723,3,3
1613071324,4,0
1613072524,11,5
1613074324,17,4
1613075524,2,1
1613076124,8,3
1613077323,11,10
1613077924,7,0
1613078523,11,2
1613080324,3,3
1613081523,2,11
1613082124,8,0
1613082724,3,0
1613083323,1,4
1613084523,6,6
1613085124,1,9
1613086324,5,3
1613086924,0,5
1613088124,2,1
1613088723,2,0
1613089923,2,4
1613091123,1,0
1613092323,2,5
1613093525,2,7
1613094123,1,6
1613095324,5,0
1613097124,1,2
1613097724,2,10
1613098924,4,8
1613099523,13,0
1613100123,11,6
1613100724,1,0
1613101323,5,1
1613102524,18,14
1613103723,14,2
1613104924,5,12
1613106124,20,2
1613106723,8,9
1613109724,8,12
1613110324,12,2
1613110924,0,10
1613111524,5,0
1613112124,2,0
1613113323,7,5
1613114523,25,6
1613115724,1,10
1613116924,12,0
1613117524,9,2
1613118725,7,4
1613119924,25,7
1613120523,4,0
1613121724,11,4
1613122924,21,0
1613124124,13,1
1613124724,10,0
1613126524,10,0
1613127123,2,2
1613128324,1,0
1613130123,1,1
1613130723,2,0
1613131324,2,3
1613131924,5,0
1613132524,6,1
1613133724,8,0
1613134323,5,0
1613134923,5,0
1613135524,1,0
1613137324,6,1
1613137923,0,5
1613139124,5,1
1613140324,1,0
1613140923,6,0
1613141523,7,0
1613142124,0,2
1613142723,5,0
1613143324,2,1
1613143925,1,0
1613144524,10,2
1613145124,2,0
